transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,month,weekday,year
T9334,U076,2021-08-25,Expense,entertainment,5217.0,UPI,PUNE,Petrol,8,Wednesday,2021
T7152,U045,2022-10-15,Expense,travel,6096.0,UPI,kolkata,Electricity bill,10,Saturday,2022
T6859,U149,2024-01-08,Expense,Food,3726.0,,Lucknow,Internet bill,1,Monday,2024
T5216,U147,2024-09-13,Expense,travel,5935.0,UPI,hyderabad,Books,9,Friday,2024
T9786,U061,2024-11-25,Expense,rent,7511.0,Upi,LUC,!!!,11,Monday,2024
T7826,U112,2021-07-15,Expense,Savings,1945.0,upi,MUMBAI,misc,7,Thursday,2021
T6159,U038,2024-12-14,Expense,Foodd,3301.0,UPI,Jaipur,test,12,Saturday,2024
T13838,U040,2022-04-16,Expense,RENT,6078.0,BankTransfer,MUMBAI,,4,Saturday,2022
T9578,U106,2021-01-26,Expense,RENT,5871.0,bank transfer,PUNE,,1,Tuesday,2021
T1074,U117,2024-03-31,Expense,Rent,42691.0,csh,Jaipur,Lunch,3,Sunday,2024
T8873,U017,2023-04-20,Expense,Traval,258.0,Cash,DELHI,,4,Thursday,2023
T4970,U050,2022-07-08,Expense,RENT,9994.0,UPI,Ahmedabad,Train ticket,7,Friday,2022
T7918,U098,2023-05-01,Expense,Food,4852.0,card,KOLKATA,,5,Monday,2023
T6829,U048,2024-08-08,Expense,Foodd,999999.0,CRD,mumbai,Petrol,8,Thursday,2024
T4038,U084,2022-04-28,Expense,Food,1456.0,CASH,,Shopping,4,Thursday,2022
T2531,U114,2021-07-17,Expense,Rent,40824.0,UPI,lucknow,...,7,Saturday,2021
T3836,U013,2021-04-19,Income,Salary,23907.0,UPI,AHM,,4,Monday,2021
T1037,U084,2024-12-05,Income,Others,892217.0,Card,JAIPUR,Movie tickets,12,Thursday,2024
T9509,U056,2022-04-08,Expense,Travl,887.0,card,JAIPUR,Restaurant dinner,4,Friday,2022
T0921,U050,2024-05-31,Expense,travel,6726.0,CARD,KOLKATA,Electricity bill,5,Friday,2024
T10284,U089,2021-06-04,Expense,rent,3987.0,,AHMEDABAD,Doctor consultation,6,Friday,2021
T7769,U061,2024-05-22,Expense,Rent,26131.0,Bank Transfr,,Fixed deposit,5,Wednesday,2024
T0724,U016,2023-11-06,Expense,rent,9527.0,cash,Hyderabad,Gym membership,11,Monday,2023
T6897,U073,2021-02-19,Expense,Utilties,999999999.0,Csh,Delhi,Medicine,2,Friday,2021
T7987,U073,2023-08-02,Income,Investment,32845.0,card,CHE,,8,Wednesday,2023
T2408,U001,2022-08-15,Expense,Educaton,7554.0,bank transfer,jaipur,Uber ride,8,Monday,2022
T2153,U028,2023-02-26,Expense,Rentt,29126.0,Csh,Ahmedabad,Doctor consultation,2,Sunday,2023
T11906,U017,2022-06-28,Expense,Helth,8671.0,Upi,,Movie tickets,6,Tuesday,2022
T5291,U013,2024-04-19,Expense,travel,312.0,Cash,lucknow,Doctor consultation,4,Friday,2024
T6589,U049,2022-04-19,Expense,Savings,7310.0,bank transfer,BANGALORE,,4,Tuesday,2022
T12667,U112,2022-08-31,Expense,education,4689.0,Csh,Hyderabad,Internet bill,8,Wednesday,2022
T5211,U139,2021-03-18,Expense,education,1707.0,UPI,chennai,Internet bill,3,Thursday,2021
T4694,U118,2021-04-29,Expense,Education,8802.0,Bank Transfer,kolkata,,4,Thursday,2021
T9839,U002,2022-11-17,Expense,Education,9892.0,Crd,,Online course,11,Thursday,2022
T5487,U028,2021-03-08,Expense,Rent,35977.0,Card,HYDERABAD,!!!,3,Monday,2021
T13669,U060,2022-04-16,Expense,Foodd,2575.0,Csh,BANGALORE,test,4,Saturday,2022
T0266,U077,2024-03-26,Expense,food,7215.0,Crd,Pune,Electricity bill,3,Tuesday,2024
T2586,U066,2023-09-02,Expense,rent,5682.0,,BAN,ATM withdrawal,9,Saturday,2023
T9946,U057,2021-05-18,Expense,rent,7959.0,CARD,KOLKATA,,5,Tuesday,2021
T7683,U101,2023-05-27,Expense,Rentt,37019.0,csh,Pune,Grocery shopping,5,Saturday,2023
T13692,U130,2023-12-25,Expense,Utilities,1048.0,bank transfer,HYD,Movie tickets,12,Monday,2023
T8157,U031,2024-05-09,Expense,food,838.0,cash,Ahmedabad,Movie tickets,5,Thursday,2024
T12469,U053,2021-04-28,Expense,Rentt,17155.0,UPI,pune,Lunch,4,Wednesday,2021
T3179,U075,2023-03-03,Expense,FOOD,709.0,Bank Transfr,ahmedabad,misc,3,Friday,2023
T11781,U057,2021-08-20,Expense,Rentt,32159.0,UPI,pune,Shopping,8,Friday,2021
T6078,U047,2021-01-06,Income,Investment,32323.0,Upi,AHMEDABAD,Lunch,1,Wednesday,2021
T8527,U078,2023-10-31,Expense,Entertain,8528.0,CARD,CHE,Grocery shopping,10,Tuesday,2023
T9754,U070,2022-06-01,Expense,Food,2348.0,Csh,,Fixed deposit,6,Wednesday,2022
T4202,U019,2022-10-05,Expense,Utlities,2847.0,bank transfer,Kolkata,Movie tickets,10,Wednesday,2022
T4123,U076,2022-12-24,Expense,RENT,7169.0,UPI,,Monthly rent payment,12,Saturday,2022
T7338,U086,2022-01-25,Expense,Food,1663.0,,Pune,Gym membership,1,Tuesday,2022
T11204,U099,2023-12-30,Expense,rent,7425.0,CARD,CHENNAI,,12,Saturday,2023
T11415,U011,2023-11-28,Expense,Health,5284.0,BankTransfer,mumbai,,11,Tuesday,2023
T12116,U048,2022-03-11,Expense,travel,3913.0,bank transfer,KOL,Train ticket,3,Friday,2022
T2351,U149,2022-03-02,Expense,Entrtnmnt,9061.0,csh,BAN,Internet bill,3,Wednesday,2022
T8626,U117,2024-03-30,Expense,Rnt,883.0,card,BAN,Electricity bill,3,Saturday,2024
T2799,U129,2021-10-21,Expense,Education,8842.0,Upi,AHM,Internet bill,10,Thursday,2021
T10821,U120,2023-08-27,Expense,travel,7979.0,Bank_Transfer,Bangalore,Doctor consultation,8,Sunday,2023
T12104,U107,2022-08-06,Expense,FOOD,2718.0,Card,CHE,Online course,8,Saturday,2022
T5446,U126,2022-07-02,Expense,Entrtnmnt,8568.0,bank transfer,BAN,Medicine,7,Saturday,2022
T6577,U046,2023-06-04,Income,Freelance,75229.0,card,PUN,Restaurant dinner,6,Sunday,2023
T5185,U076,2022-01-19,Income,Salary,78908.0,Bank Transfr,HYDERABAD,Gym membership,1,Wednesday,2022
T1975,U137,2022-07-01,Expense,Utility,9048.0,UPi,pune,Internet bill,7,Friday,2022
T0289,U096,2022-09-12,Expense,Travel,1617.0,card,AHMEDABAD,EMI payment,9,Monday,2022
T2695,U066,2023-06-13,Expense,food,8883.0,Crd,Lucknow,misc,6,Tuesday,2023
T9394,U027,2024-06-06,Expense,FOOD,6514.0,BankTransfer,kolkata,,6,Thursday,2024
T13205,U117,2024-10-11,Income,Salary,22105.0,upi,pune,,10,Friday,2024
T9486,U013,2023-07-01,Expense,rent,4489.0,BankTransfer,delhi,!!!,7,Saturday,2023
T6938,U066,2023-04-07,Expense,Entertain,5115.0,bank transfer,LUCKNOW,Fixed deposit,4,Friday,2023
T5180,U120,2023-11-21,Expense,travel,6347.0,Bank Transfr,hyderabad,Coffee,11,Tuesday,2023
T11339,U085,2022-07-09,Expense,FOOD,5196.0,card,Kolkata,Coffee,7,Saturday,2022
T9492,U077,2021-05-14,Expense,entertainment,7738.0,Upi,CHE,asdfgh,5,Friday,2021
T2325,U006,2021-12-03,Expense,Entertain,1597.0,Bank_Transfer,hyderabad,,12,Friday,2021
T0923,U112,2024-09-27,Expense,Education,1571.0,CARD,LUC,test,9,Friday,2024
T10000,U023,2024-02-14,Expense,Fod,7702.0,,BANGALORE,xyz123,2,Wednesday,2024
T5849,U136,2023-01-23,Expense,RENT,5506.0,CRD,KOL,xyz123,1,Monday,2023
T11314,U006,2024-09-28,Expense,Health,6823.0,cash,DELHI,Lunch,9,Saturday,2024
T8077,U030,2024-04-20,Expense,Travel,840.0,upi,CHENNAI,Doctor consultation,4,Saturday,2024
T6248,U011,2021-05-26,Expense,RENT,7037.0,,pune,Gym membership,5,Wednesday,2021
T5410,U016,2023-02-09,Expense,RENT,6076.0,Bank Transfr,JAIPUR,Electricity bill,2,Thursday,2023
T6485,U072,2021-08-22,Expense,FOOD,8142.0,cash,LUC,xyz123,8,Sunday,2021
T7169,U030,2023-12-30,Expense,Rent,16289.0,Crd,DELHI,Lunch,12,Saturday,2023
T3790,U109,2024-06-18,Expense,HEALTH,5180.0,CARD,mumbai,...,6,Tuesday,2024
T1541,U043,2022-10-04,Expense,food,8623.0,Bank_Transfer,DEL,Restaurant dinner,10,Tuesday,2022
T13988,U040,2023-10-29,Expense,Rent,36626.0,UPI,KOL,xyz123,10,Sunday,2023
T3499,U028,2022-07-17,Expense,Helth,6400.0,CARD,Delhi,Lunch,7,Sunday,2022
T4265,U050,2024-06-13,Expense,EDU,1531.0,Bank Transfr,AHM,Uber ride,6,Thursday,2024
T5310,U007,2021-10-01,Expense,Rentt,40706.0,Card,LUC,Movie tickets,10,Friday,2021
T6804,U104,2024-07-01,Expense,OTHERS,8670.0,Bank Transfer,Pune,test,7,Monday,2024
T9100,U129,2023-10-04,Expense,FOOD,122.0,,MUMBAI,Uber ride,10,Wednesday,2023
T12036,U149,2024-12-09,Expense,Utility,8836.0,Bank Transfer,CHE,Internet bill,12,Monday,2024
T5012,U138,2021-12-03,Expense,rent,4616.0,cash,Kolkata,!!!,12,Friday,2021
T6898,U023,2022-11-20,Expense,Fod,8115.0,Csh,chennai,Online course,11,Sunday,2022
T0596,U134,2023-07-19,Expense,Education,7182.0,UPI,delhi,Gym membership,7,Wednesday,2023
T5228,U051,2023-01-27,Expense,uncategorized,6589.0,bank transfer,BAN,Monthly rent payment,1,Friday,2023
T2897,U122,2022-10-07,Expense,rent,1738.0,Upi,Kolkata,,10,Friday,2022
T6853,U024,2023-06-23,Expense,RENT,5172.0,Csh,DEL,Uber ride,6,Friday,2023
T12119,U087,2023-08-15,Expense,Food,2217.0,Bank Transfr,,Petrol,8,Tuesday,2023
T6071,U091,2024-10-29,Expense,entertainment,6283.0,cash,bangalore,Lunch,10,Tuesday,2024
T1454,U082,2021-06-06,Expense,Fod,5713.0,Csh,chennai,Movie tickets,6,Sunday,2021
T6285,U044,2022-10-03,Expense,Saving,4054.0,Crd,DEL,Petrol,10,Monday,2022
T10856,U006,2024-09-23,Income,Salary,28847.0,CASH,,Gym membership,9,Monday,2024
T9312,U013,2021-08-29,Expense,TRAVEL,3959.0,Bank_Transfer,bangalore,!!!,8,Sunday,2021
T1234,U038,2021-10-22,Expense,Other,8478.0,Bank Transfer,Hyderabad,Uber ride,10,Friday,2021
T6476,U144,2022-12-23,Expense,Rent,26635.0,cash,Mumbai,...,12,Friday,2022
T10054,U102,2024-02-20,Expense,Utility,4943.0,Bank Transfr,PUNE,...,2,Tuesday,2024
T0132,U111,2021-07-21,Expense,education,6508.0,CRD,AHMEDABAD,Movie tickets,7,Wednesday,2021
T13393,U075,2023-08-01,Expense,SAVINGS,7924.0,csh,Delhi,Coffee,8,Tuesday,2023
T11799,U103,2021-06-16,Expense,food,3246.0,upi,HYDERABAD,test,6,Wednesday,2021
T8382,U043,2022-07-07,Expense,Food,1603.0,Bank_Transfer,,Gym membership,7,Thursday,2022
T11296,U080,2021-05-26,Expense,Utilities,5944.0,Crd,,Petrol,5,Wednesday,2021
T9030,U074,2023-10-21,Expense,Travel,6073.0,cash,CHENNAI,Train ticket,10,Saturday,2023
T11869,U077,2023-05-16,Expense,food,2000.0,Card,mumbai,Electricity bill,5,Tuesday,2023
T6731,U062,2022-10-25,Income,Others,11374.0,CARD,MUMBAI,Grocery shopping,10,Tuesday,2022
T8596,U061,2024-04-13,Expense,RENT,4958.0,Bank Transfer,jaipur,EMI payment,4,Saturday,2024
T2589,U125,2024-02-07,Expense,Utilities,999999.0,,DELHI,Fixed deposit,2,Wednesday,2024
T10816,U060,2021-10-04,Expense,Fod,7033.0,Card,PUNE,Train ticket,10,Monday,2021
T8458,U051,2021-05-08,Expense,Health,975.0,Crd,,Online course,5,Saturday,2021
T6929,U083,2024-03-19,Expense,Entrtnmnt,728.0,bank transfer,Delhi,Lunch,3,Tuesday,2024
T4749,U056,2022-03-27,Income,Investment,26157.0,CARD,Lucknow,,3,Sunday,2022
T3967,U122,2021-07-10,Expense,Entertainment,7273.0,Upi,AHM,,7,Saturday,2021
T12192,U058,2021-08-28,Expense,Food,217.0,BankTransfer,DEL,Fixed deposit,8,Saturday,2021
T6606,U071,2022-09-23,Expense,Foodd,1870.0,Csh,Ahmedabad,Gym membership,9,Friday,2022
T13105,U023,2021-08-13,Expense,food,999999.0,card,lucknow,...,8,Friday,2021
T4988,U029,2022-02-17,Expense,rent,2994.0,,AHMEDABAD,Fixed deposit,2,Thursday,2022
T11624,U058,2023-05-03,Expense,Travel,1055.0,CRD,chennai,Petrol,5,Wednesday,2023
T2590,U118,2024-09-06,Expense,Utlities,3591.0,CRD,,Movie tickets,9,Friday,2024
T12808,U124,2021-04-29,Expense,entertainment,334.0,Upi,,Fixed deposit,4,Thursday,2021
T0941,U019,2023-01-10,Expense,FOOD,4864.0,UPi,Delhi,Movie tickets,1,Tuesday,2023
T9343,U030,2022-07-29,Expense,Fod,1195.0,BankTransfer,ahmedabad,Petrol,7,Friday,2022
T3478,U078,2021-09-07,Expense,Foodd,3025.0,BankTransfer,pune,Movie tickets,9,Tuesday,2021
T6768,U069,2021-06-24,Expense,Traval,9971.0,Bank Transfer,,test,6,Thursday,2021
T3417,U105,2021-12-31,Expense,TRAVEL,4038.0,Cash,Jaipur,Train ticket,12,Friday,2021
T11261,U116,2024-11-04,Expense,uncategorized,6507.0,Bank_Transfer,MUMBAI,Restaurant dinner,11,Monday,2024
T10966,U044,2021-11-30,Expense,Foodd,3871.0,Bank_Transfer,Hyderabad,...,11,Tuesday,2021
T10783,U016,2022-09-11,Expense,Utlities,1319.0,upi,CHE,,9,Sunday,2022
T13361,U078,2024-08-09,Expense,EDU,2049.0,UPI,delhi,Movie tickets,8,Friday,2024
T9489,U084,2023-03-25,Expense,utilities,3960.0,Csh,,Movie tickets,3,Saturday,2023
T1536,U023,2021-01-03,Expense,Foods,4398.0,csh,AHMEDABAD,Fixed deposit,1,Sunday,2021
T8743,U130,2023-09-11,Expense,Rentt,5774.0,bank transfer,JAIPUR,Coffee,9,Monday,2023
T9860,U115,2021-03-14,Expense,travel,7989.0,upi,Jaipur,ATM withdrawal,3,Sunday,2021
T8141,U061,2022-05-21,Expense,Travl,5164.0,Upi,Ahmedabad,,5,Saturday,2022
T0446,U114,2021-01-10,Expense,rent,4008.0,,,Doctor consultation,1,Sunday,2021
T0623,U098,2021-12-31,Expense,Utilties,3364.0,UPI,lucknow,misc,12,Friday,2021
T12523,U106,2021-01-06,Expense,Foods,2938.0,,Chennai,Movie tickets,1,Wednesday,2021
T12710,U068,2023-06-07,Expense,Entrtnmnt,2653.0,csh,Pune,,6,Wednesday,2023
T7903,U101,2021-11-02,Expense,Food,1559.0,CARD,PUN,,11,Tuesday,2021
T3212,U132,2024-06-25,Expense,Rent,41736.0,Bank_Transfer,,Gym membership,6,Tuesday,2024
T5545,U113,2023-06-11,Expense,Utilties,255.0,Cash,Pune,Online course,6,Sunday,2023
T13549,U013,2024-10-08,Expense,Utility,4778.0,bank transfer,Hyderabad,Medicine,10,Tuesday,2024
T12829,U087,2023-06-22,Expense,EDU,9634.0,UPI,KOLKATA,,6,Thursday,2023
T9483,U053,2021-04-08,Expense,Food,4367.0,Card,MUM,...,4,Thursday,2021
T6098,U067,2021-10-22,Expense,OTHERS,4989.0,Card,AHMEDABAD,...,10,Friday,2021
T6536,U003,2022-03-22,Expense,RENT,5996.0,card,Jaipur,Internet bill,3,Tuesday,2022
T5206,U058,2021-06-09,Expense,utilities,7540.0,Bank Transfer,Mumbai,Movie tickets,6,Wednesday,2021
T5994,U114,2021-10-06,Expense,FOOD,8768.0,CARD,MUMBAI,,10,Wednesday,2021
T9262,U046,2024-10-22,Expense,health,6076.0,,AHMEDABAD,xyz123,10,Tuesday,2024
T12877,U037,2021-10-18,Expense,Foodd,2479.0,BankTransfer,,Online course,10,Monday,2021
T5285,U060,2023-04-30,Expense,entertainment,8833.0,Bank Transfer,Delhi,!!!,4,Sunday,2023
T8311,U059,2024-04-18,Expense,Fod,7445.0,Cash,mumbai,Books,4,Thursday,2024
T11886,U004,2024-03-21,Expense,RENT,7649.0,upi,Pune,Movie tickets,3,Thursday,2024
T10756,U124,2023-06-11,Expense,Education,5203.0,CARD,delhi,,6,Sunday,2023
T10952,U028,2024-12-08,Expense,Foodd,4723.0,BankTransfer,Ahmedabad,!!!,12,Sunday,2024
T12177,U134,2021-03-12,Expense,Rent,45096.0,Csh,CHE,Movie tickets,3,Friday,2021
T9119,U066,2022-12-17,Expense,Utility,650.0,UPI,CHENNAI,Gym membership,12,Saturday,2022
T11624,U058,2023-05-03,Expense,Travel,1055.0,CRD,chennai,Petrol,5,Wednesday,2023
T11894,U074,2023-01-17,Expense,Foods,92.0,UPI,AHM,xyz123,1,Tuesday,2023
T4552,U085,2024-08-30,Expense,Helth,5683.0,CASH,HYD,...,8,Friday,2024
T4074,U072,2022-03-17,Expense,FOOD,999999.0,Crd,Hyderabad,,3,Thursday,2022
T11557,U124,2021-05-27,Expense,Travel,2799.0,Card,AHM,Restaurant dinner,5,Thursday,2021
T4321,U090,2021-03-19,Expense,food,8624.0,Cash,HYD,Monthly rent payment,3,Friday,2021
T2290,U109,2022-06-05,Expense,Helth,1621.0,,BANGALORE,Coffee,6,Sunday,2022
T3870,U011,2021-02-22,Expense,Foods,995.0,,kolkata,Internet bill,2,Monday,2021
T3325,U074,2021-02-28,Income,Freelance,69344.0,upi,KOLKATA,Medicine,2,Sunday,2021
T12846,U114,2023-07-17,Expense,Travl,2375.0,Upi,,misc,7,Monday,2023
T5356,U050,2021-07-17,Expense,food,2639.0,Bank_Transfer,,Train ticket,7,Saturday,2021
T10148,U066,2023-11-16,Income,Bonus,65768.0,CRD,BANGALORE,Books,11,Thursday,2023
T7236,U046,2023-09-18,Expense,education,2993.0,cash,delhi,Fixed deposit,9,Monday,2023
T9778,U031,2021-01-20,Expense,Foodd,201.0,CRD,AHM,Grocery shopping,1,Wednesday,2021
T10335,U145,2024-02-27,Expense,Entertain,257.0,UPi,pune,,2,Tuesday,2024
T13489,U016,2022-02-02,Expense,Helth,6837.0,upi,Chennai,,2,Wednesday,2022
T3196,U083,2023-01-15,Expense,Rent,35570.0,Csh,PUNE,Fixed deposit,1,Sunday,2023
T5772,U150,2021-09-29,Expense,Rentt,13459.0,bank transfer,PUNE,Coffee,9,Wednesday,2021
T10753,U090,2021-10-19,Expense,Foodd,937.0,cash,LUCKNOW,Monthly rent payment,10,Tuesday,2021
T1320,U122,2021-08-26,Expense,Entrtnmnt,7976.0,Cash,delhi,Shopping,8,Thursday,2021
T8416,U130,2024-06-13,Income,Freelance,14969.0,Bank_Transfer,Lucknow,Fixed deposit,6,Thursday,2024
T7893,U099,2023-06-27,Expense,Rentt,16138.0,Csh,DELHI,,6,Tuesday,2023
T3635,U016,2023-09-06,Expense,Traval,6951.0,Csh,PUN,...,9,Wednesday,2023
T13480,U067,2021-05-04,Expense,Rnt,9287.0,Csh,Mumbai,Grocery shopping,5,Tuesday,2021
T13794,U055,2022-06-11,Expense,Education,7055.0,cash,chennai,xyz123,6,Saturday,2022
T1095,U105,2024-06-28,Income,Freelance,32722.0,csh,JAIPUR,Gym membership,6,Friday,2024
T9598,U050,2022-05-18,Expense,Rent,38642.0,Crd,,Fixed deposit,5,Wednesday,2022
T7450,U048,2023-06-19,Expense,Rent,-1000.0,Bank Transfer,Pune,xyz123,6,Monday,2023
T12030,U047,2022-11-27,Expense,RENT,9384.0,Bank_Transfer,Ahmedabad,Internet bill,11,Sunday,2022
T3858,U124,2021-06-30,Expense,Education,7612.0,CRD,jaipur,Restaurant dinner,6,Wednesday,2021
T6773,U027,2023-01-14,Income,Others,17938.0,Crd,Delhi,,1,Saturday,2023
T7976,U028,2021-05-25,Income,Freelance,25157.0,csh,Hyderabad,ATM withdrawal,5,Tuesday,2021
T2838,U117,2023-08-16,Expense,Rnt,1680.0,card,MUM,Train ticket,8,Wednesday,2023
T6666,U004,2024-09-05,Expense,Traval,7543.0,Bank_Transfer,JAIPUR,misc,9,Thursday,2024
T13386,U060,2024-06-03,Expense,Rentt,25844.0,Cash,PUNE,Petrol,6,Monday,2024
T1170,U076,2022-10-14,Expense,Entertainment,3742.0,csh,HYD,Lunch,10,Friday,2022
T10930,U004,2023-11-02,Expense,Fod,8926.0,Bank_Transfer,Bangalore,...,11,Thursday,2023
T8240,U047,2022-01-02,Income,Salary,36887.0,CASH,Delhi,Doctor consultation,1,Sunday,2022
T10278,U122,2024-09-17,Expense,Utlities,9442.0,csh,AHMEDABAD,,9,Tuesday,2024
T11862,U099,2022-09-05,Expense,FOOD,6945.0,csh,Hyderabad,Gym membership,9,Monday,2022
T11891,U058,2024-09-23,Expense,Utility,3649.0,upi,,,9,Monday,2024
T5820,U045,2024-05-26,Expense,entertainment,4911.0,Card,hyderabad,...,5,Sunday,2024
T11926,U011,2024-03-31,Expense,Entrtnmnt,8255.0,,Chennai,Coffee,3,Sunday,2024
T4221,U017,2023-01-27,Income,Salary,29115.0,UPI,KOL,Petrol,1,Friday,2023
T3271,U099,2024-11-25,Income,Freelance,63736.0,Bank Transfer,PUNE,Lunch,11,Monday,2024
T6523,U010,2023-05-12,Income,Bonus,365282.0,Bank Transfr,AHMEDABAD,EMI payment,5,Friday,2023
T4742,U054,2023-08-31,Expense,Misc,8830.0,UPi,kolkata,,8,Thursday,2023
T0588,U039,2024-08-22,Expense,Foodd,4755.0,csh,LUCKNOW,,8,Thursday,2024
T10358,U098,2024-02-07,Expense,Rent,6826.0,BankTransfer,,...,2,Wednesday,2024
T5543,U013,2021-11-30,Income,Freelance,79300.0,Bank Transfer,LUCKNOW,,11,Tuesday,2021
T7668,U079,2022-08-05,Expense,Entertain,3054.0,cash,JAI,Shopping,8,Friday,2022
T10319,U082,2021-09-01,Expense,EDU,4117.0,Crd,mumbai,Electricity bill,9,Wednesday,2021
T9202,U041,2021-03-17,Expense,Travel,3328.0,Upi,Jaipur,,3,Wednesday,2021
T0818,U046,2022-03-05,Expense,FOOD,2303.0,Upi,PUN,Shopping,3,Saturday,2022
T1331,U100,2021-10-28,Expense,Utlities,4708.0,Bank Transfr,JAIPUR,Doctor consultation,10,Thursday,2021
T9549,U050,2023-02-16,Expense,Utilities,9318.0,Card,KOL,,2,Thursday,2023
T13944,U041,2021-11-11,Expense,education,3615.0,Bank_Transfer,KOLKATA,Lunch,11,Thursday,2021
T1648,U123,2021-09-14,Expense,Health,5968.0,Bank_Transfer,Chennai,Fixed deposit,9,Tuesday,2021
T8328,U020,2024-10-05,Expense,Utilities,4435.0,bank transfer,JAIPUR,Monthly rent payment,10,Saturday,2024
T3966,U143,2023-12-09,Expense,uncategorized,6278.0,UPi,,!!!,12,Saturday,2023
T4827,U140,2023-04-30,Expense,Rentt,32922.0,,,...,4,Sunday,2023
T0267,U011,2024-03-02,Expense,Health,6536.0,cash,pune,Shopping,3,Saturday,2024
T6514,U033,2023-09-27,Expense,RENT,6946.0,Crd,lucknow,,9,Wednesday,2023
T7278,U111,2022-01-26,Expense,Foodd,2250.0,Csh,MUM,,1,Wednesday,2022
T2842,U048,2021-04-06,Expense,FOOD,6661.0,upi,BAN,Fixed deposit,4,Tuesday,2021
T11773,U003,2023-03-25,Expense,Helth,5749.0,UPi,LUC,Lunch,3,Saturday,2023
T2481,U006,2024-04-03,Expense,Utilities,2965.0,UPI,AHMEDABAD,Petrol,4,Wednesday,2024
T12649,U086,2021-03-19,Expense,travel,7457.0,Crd,Delhi,Books,3,Friday,2021
T8917,U103,2021-12-05,Expense,health,9357.0,card,LUC,EMI payment,12,Sunday,2021
T9166,U051,2021-02-19,Income,Freelance,47673.0,Crd,MUM,Medicine,2,Friday,2021
T3245,U052,2021-05-07,Expense,health,3194.0,Bank_Transfer,Ahmedabad,,5,Friday,2021
T6434,U044,2022-10-25,Expense,Rnt,3671.0,CRD,,,10,Tuesday,2022
T9358,U048,2024-08-04,Expense,Fod,9974.0,UPI,Jaipur,Online course,8,Sunday,2024
T6167,U066,2023-09-08,Expense,Utility,6911.0,BankTransfer,CHENNAI,Petrol,9,Friday,2023
T10267,U128,2021-10-19,Expense,RENT,6484.0,Upi,JAI,Fixed deposit,10,Tuesday,2021
T9745,U075,2024-01-01,Expense,TRAVEL,6332.0,cash,BANGALORE,Internet bill,1,Monday,2024
T1803,U012,2023-10-23,Expense,Fod,846.0,Bank_Transfer,Ahmedabad,Medicine,10,Monday,2023
T2068,U145,2024-05-03,Expense,Entertain,6812.0,UPI,delhi,asdfgh,5,Friday,2024
T4003,U132,2022-07-30,Expense,Foods,247.0,upi,hyderabad,Lunch,7,Saturday,2022
T4154,U147,2022-05-19,Expense,Saving,0.0,upi,LUCKNOW,Grocery shopping,5,Thursday,2022
T13905,U047,2022-07-18,Expense,Education,161.0,CARD,CHE,!!!,7,Monday,2022
T4927,U149,2024-09-25,Expense,SAVINGS,7003.0,cash,delhi,,9,Wednesday,2024
T1874,U109,2021-10-15,Expense,Entertain,5518.0,Bank Transfr,KOL,,10,Friday,2021
T9105,U027,2024-04-13,Expense,Savings,319.0,,,Lunch,4,Saturday,2024
T5220,U131,2021-10-18,Expense,rent,8777.0,Bank Transfr,Chennai,Lunch,10,Monday,2021
T12087,U048,2024-04-10,Expense,Food,1793.0,cash,delhi,Coffee,4,Wednesday,2024
T0192,U150,2022-05-13,Expense,FOOD,2639.0,csh,MUM,Electricity bill,5,Friday,2022
T6656,U007,2021-03-25,Expense,savings,-500.0,BankTransfer,hyderabad,ATM withdrawal,3,Thursday,2021
T7894,U126,2024-09-18,Expense,TRAVEL,5673.0,card,ahmedabad,,9,Wednesday,2024
T1250,U047,2024-01-03,Expense,entertainment,1183.0,Csh,KOLKATA,Medicine,1,Wednesday,2024
T8898,U103,2023-08-08,Expense,uncategorized,9334.0,Bank Transfer,Bangalore,Lunch,8,Tuesday,2023
T12491,U036,2021-04-25,Expense,Utlities,9735.0,Bank Transfer,bangalore,Medicine,4,Sunday,2021
T12965,U124,2024-05-25,Expense,Fod,1969.0,cash,JAIPUR,xyz123,5,Saturday,2024
T3812,U091,2024-05-03,Expense,Traval,452.0,card,,ATM withdrawal,5,Friday,2024
T9941,U101,2023-03-11,Expense,food,3744.0,BankTransfer,Jaipur,asdfgh,3,Saturday,2023
T12479,U016,2023-01-23,Expense,Health,5947.0,Upi,jaipur,Restaurant dinner,1,Monday,2023
T10001,U136,2022-06-04,Expense,uncategorized,6097.0,UPI,Delhi,Train ticket,6,Saturday,2022
T5799,U097,2021-02-14,Income,Salary,76175.0,UPi,Lucknow,,2,Sunday,2021
T4582,U147,2024-12-15,Expense,Foods,707.0,Bank Transfer,LUC,Doctor consultation,12,Sunday,2024
T12402,U096,2023-04-23,Expense,RENT,9790.0,card,KOLKATA,Grocery shopping,4,Sunday,2023
T12575,U063,2022-05-27,Expense,FOOD,6979.0,,DELHI,Gym membership,5,Friday,2022
T1701,U040,2022-01-07,Income,Others,12487.0,CARD,jaipur,Movie tickets,1,Friday,2022
T8561,U048,2021-07-22,Expense,Utility,7737.0,Cash,DEL,Uber ride,7,Thursday,2021
T8033,U129,2024-09-05,Income,Salary,38533.0,,AHM,,9,Thursday,2024
T3259,U124,2022-01-08,Expense,travel,5337.0,Csh,Jaipur,asdfgh,1,Saturday,2022
T12164,U029,2022-09-16,Expense,Utlities,2887.0,card,CHE,!!!,9,Friday,2022
